,final_four,season,seed,team_id,conference_code_a_sun,conference_code_a_ten,conference_code_aac,conference_code_acc,conference_code_aec,conference_code_big_east,conference_code_big_sky,conference_code_big_south,conference_code_big_ten,conference_code_big_twelve,conference_code_big_west,conference_code_caa,conference_code_cusa,conference_code_horizon,conference_code_ivy,conference_code_maac,conference_code_mac,conference_code_meac,conference_code_mid_cont,conference_code_mvc,conference_code_mwc,conference_code_nec,conference_code_ovc,conference_code_pac_ten,conference_code_pac_twelve,conference_code_patriot,conference_code_sec,conference_code_southern,conference_code_southland,conference_code_summit,conference_code_sun_belt,conference_code_swac,conference_code_wac,conference_code_wcc,points_for,points_against,fg_for,fg_against,3pm_for,3pm_against,fga_for,fga_against,3pa_for,3pa_against,ft_for,ft_against,fta_for,fta_against,off_rebounds_for,off_rebounds_against,def_rebounds_for,def_rebounds_against,assists_for,assists_against,steals_for,steals_against,blocks_for,blocks_against,turnovers_for,turnovers_against,fouls_for,fouls_against,games_total,efg%,win_%,margin_of_victory,ast_to_ratio,fg%_for,fg%_against,3p%_for,3p%_against,ft%_for,ft%_against
669,0,2013,14,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.071380615234375,0.060546875,0.02398681640625,0.02130126953125,7.5,4.46875,0.051910400390625,0.05157470703125,20.46875,10.78125,16.46875,13.90625,20.5625,19.28125,9.03125,9.46875,24.4375,21.875,13.75,9.09375,5.71875,5.5625,2.75,2.84375,11.0,12.28125,17.625,18.78125,32.0,0.5326278659611993,0.78125,0.010833740234375,1.25,0.4620811287477954,0.41301775147928993,0.366412213740458,0.4144927536231884,0.025028495440729482,0.7212317666126418
670,0,2013,15,1334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065277099609375,0.0634765625,0.022674560546875,0.021484375,6.46875,6.78125,0.05084228515625,0.04986572265625,16.53125,12.5625,13.9375,14.21875,19.90625,20.03125,9.40625,9.78125,22.15625,22.5625,14.34375,12.21875,5.53125,5.25,1.21875,2.8125,11.21875,12.75,18.3125,18.15625,32.0,0.5081032412965186,0.625,0.001800537109375,1.2785515320334262,0.4459783913565426,0.43084455324357407,0.391304347826087,0.5398009950248757,0.021879905808477238,0.7098283931357254
671,0,2013,16,1241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05638102992061876,0.0556686342357012,0.019489110523101975,0.01903114186851211,5.735294117647059,6.147058823529412,0.046382047628740077,0.04455017301038062,17.205882352941178,10.294117647058824,14.382352941176471,14.205882352941176,20.529411764705884,20.5,10.0,9.970588235294118,22.705882352941178,24.264705882352942,11.735294117647058,12.558823529411764,7.882352941176471,5.323529411764706,4.5,3.1470588235294117,11.176470588235293,13.823529411764707,17.147058823529413,16.852941176470587,34.0,0.4736697750959956,0.5882352941176471,0.0007123956849175578,1.05,0.4201865057597367,0.4271844660194175,0.3333333333333333,0.5971428571428571,0.020605090173605258,0.6929698708751793
672,0,2013,16,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07296101510977544,0.0701505412249214,0.024876867852074463,0.025934273868158164,7.363636363636363,6.878787878787879,0.051451150624704345,0.055374683473857024,19.12121212121212,12.06060606060606,17.90909090909091,13.030303030303031,25.96969696969697,19.242424242424242,11.787878787878787,11.787878787878787,23.606060606060606,21.78787878787879,15.272727272727273,15.212121212121213,6.818181818181818,7.0,3.515151515151515,3.515151515151515,14.393939393939394,13.030303030303031,17.727272727272727,21.363636363636363,33.0,0.549215792320173,0.6060606060606061,0.002810473884854045,1.0610526315789475,0.48350459707950244,0.46834170854271356,0.38510301109350237,0.5703517587939698,0.02089742229765567,0.6771653543307087
673,0,2013,1,1242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06520964787299002,0.05317524933848972,0.02302564624465703,0.018064319153266842,6.029411764705882,6.4411764705882355,0.0479849379198046,0.050198453083655614,16.41176470588235,18.676470588235293,16.11764705882353,13.264705882352942,22.0,19.235294117647058,10.970588235294118,11.411764705882353,28.147058823529413,21.058823529411764,15.647058823529411,10.676470588235293,7.176470588235294,6.911764705882353,6.617647058823529,3.1176470588235294,13.676470588235293,12.852941176470589,16.970588235294116,18.38235294117647,34.0,0.5341993637327678,0.8529411764705882,0.0120343985345003,1.1440860215053763,0.47985153764581123,0.3598580841358337,0.3673835125448029,0.34488188976377954,0.02154765649575338,0.6896024464831805
674,0,2013,2,1207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06720150380987547,0.05800409519653587,0.02393340270551509,0.02020744520157094,5.870967741935484,5.354838709677419,0.05246550971769998,0.05370749555234802,16.419354838709676,14.451612903225806,12.709677419354838,11.548387096774194,18.677419354838708,17.35483870967742,9.225806451612904,10.806451612903226,23.70967741935484,20.93548387096774,14.806451612903226,10.903225806451612,7.548387096774194,6.354838709677419,3.838709677419355,3.2903225806451615,12.67741935483871,14.225806451612904,16.870967741935484,18.322580645161292,31.0,0.5143953934740882,0.8064516129032258,0.009197408613339599,1.16793893129771,0.45617402431222004,0.37625,0.3575638506876228,0.3705357142857143,0.021951083625828736,0.6654275092936803
675,0,2013,3,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06578178479004926,0.049308512118429466,0.024069900102957953,0.017725464006455745,8.393939393939394,5.090909090909091,0.05005982691933105,0.046971088293402345,22.060606060606062,13.06060606060606,10.818181818181818,10.0,15.878787878787879,15.454545454545455,10.545454545454545,9.818181818181818,24.515151515151516,20.454545454545453,14.818181818181818,9.696969696969697,6.96969696969697,5.787878787878788,3.303030303030303,2.5454545454545454,11.121212121212121,14.0,14.121212121212121,15.636363636363637,33.0,0.5578098943857699,0.7878787878787878,0.01647327267161979,1.332425068119891,0.480822679266259,0.3773696682464456,0.3804945054945055,0.38979118329466356,0.020645385149201945,0.6470588235294118
676,1,2013,4,1276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726318359375,0.06146240234375,0.027008056640625,0.023223876953125,7.34375,6.5625,0.05621337890625,0.05517578125,19.5625,15.5625,11.71875,8.8125,16.5,12.9375,10.59375,10.21875,24.3125,22.0,14.125,12.5,6.03125,5.15625,2.84375,3.125,9.21875,12.125,13.0625,15.5,32.0,0.5442453854505972,0.78125,0.01116943359375,1.5322033898305085,0.4804560260586319,0.4209070796460177,0.3753993610223642,0.42168674698795183,0.022194602272727272,0.6811594202898551
677,0,2013,5,1433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06688886627315287,0.05605027478119276,0.02422145328719723,0.019463667820069204,7.9411764705882355,5.617647058823529,0.053938530429472824,0.04381233462243029,22.58823529411765,12.235294117647058,13.382352941176471,14.176470588235293,19.08823529411765,20.764705882352942,13.882352941176471,11.147058823529411,20.941176470588236,23.61764705882353,14.705882352941176,11.529411764705882,11.823529411764707,6.029411764705882,3.1470588235294117,3.5294117647058822,11.823529411764707,19.852941176470587,19.91176470588235,17.61764705882353,34.0,0.5127358490566037,0.7647058823529411,0.010838591491960106,1.243781094527363,0.4490566037735849,0.44425087108013933,0.3515625,0.45913461538461536,0.02061995830689749,0.6827195467422096
678,0,2013,6,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06464990840626908,0.05963769590881335,0.02394158355383676,0.02277121921432933,4.911764705882353,6.147058823529412,0.05261550987176877,0.053938530429472824,14.470588235294118,14.823529411764707,14.470588235294118,10.147058823529411,20.029411764705884,15.235294117647058,10.823529411764707,13.147058823529411,25.470588235294116,25.0,16.147058823529413,13.647058823529411,8.176470588235293,6.235294117647059,3.676470588235294,3.3823529411764706,11.058823529411764,14.117647058823529,14.911764705882353,16.147058823529413,34.0,0.4954061895551257,0.7352941176470589,0.005012212497455731,1.4601063829787235,0.45502901353965186,0.42216981132075476,0.3394308943089431,0.4146825396825397,0.021249028245659496,0.666023166023166
679,0,2013,7,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07585185185185185,0.06796296296296296,0.026962962962962963,0.02440740740740741,5.9,5.8,0.062407407407407404,0.06259259259259259,18.2,12.566666666666666,13.833333333333334,11.433333333333334,20.233333333333334,16.733333333333334,10.8,10.066666666666666,25.866666666666667,23.5,12.033333333333333,12.5,6.566666666666666,5.066666666666666,4.366666666666666,3.1,11.933333333333334,12.2,15.2,17.533333333333335,30.0,0.48456973293768546,0.6666666666666666,0.00788888888888889,1.0083798882681565,0.4320474777448071,0.38994082840236693,0.3241758241758242,0.4615384615384615,0.022789676002196595,0.6832669322709163
680,0,2013,8,1314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06995575590616913,0.0634721874391296,0.02601775329048056,0.02342989119848624,7.333333333333333,6.848484848484849,0.05929821632300971,0.05534685699974956,19.818181818181817,13.757575757575758,12.181818181818182,11.242424242424242,18.09090909090909,16.09090909090909,13.696969696969697,11.272727272727273,25.151515151515152,25.363636363636363,17.03030303030303,12.303030303030303,7.96969696969697,6.7272727272727275,3.303030303030303,3.8484848484848486,12.272727272727273,15.181818181818182,14.909090909090908,16.515151515151516,33.0,0.4955419990614735,0.696969696969697,0.006483568467039541,1.3876543209876544,0.4387611450023463,0.42332830568124685,0.37003058103975534,0.4977973568281938,0.02040505558093498,0.6986817325800377
681,0,2013,9,1437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06585693359375,0.06341552734375,0.02069091796875,0.0211181640625,6.09375,7.03125,0.050018310546875,0.052337646484375,18.09375,10.84375,18.96875,14.65625,26.28125,21.71875,11.15625,10.5625,24.96875,22.8125,12.28125,13.5625,7.53125,7.78125,3.46875,3.34375,15.625,14.96875,19.03125,21.65625,32.0,0.47315436241610737,0.59375,0.00244140625,0.786,0.41366687004270897,0.40349854227405246,0.33678756476683935,0.6484149855907781,0.02255499405469679,0.6748201438848921
682,0,2013,10,1328,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07401564230807962,0.06887986304588634,0.02618240408176966,0.024705447954080095,4.967741935483871,6.419354838709677,0.06005169346446913,0.059178946661743476,15.225806451612904,12.612903225806452,15.838709677419354,12.290322580645162,20.838709677419356,17.903225806451612,11.903225806451612,11.35483870967742,24.838709677419356,23.516129032258064,12.387096774193548,11.806451612903226,6.451612903225806,6.451612903225806,2.806451612903226,2.7419354838709675,11.838709677419354,13.290322580645162,17.322580645161292,18.29032258064516,31.0,0.4790385690329793,0.6451612903225806,0.005135779262193288,1.0463215258855587,0.4359977641140302,0.41747022121384014,0.326271186440678,0.5089514066496164,0.024518126435633676,0.6864864864864866
683,0,2013,11,1278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06683349609375,0.06024169921875,0.0233154296875,0.020721435546875,5.21875,6.21875,0.052703857421875,0.052276611328125,16.0,11.84375,15.46875,13.03125,22.59375,18.90625,14.90625,11.75,23.9375,18.875,14.78125,11.9375,7.5625,7.75,5.71875,3.53125,13.8125,12.78125,17.53125,19.15625,32.0,0.4907353792704111,0.625,0.006591796875,1.0701357466063348,0.44238563983786916,0.3963806187974314,0.326171875,0.525065963060686,0.021395228215767635,0.6892561983471074
684,0,2013,12,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07485482192608506,0.06478466651001981,0.02682018059145379,0.022422879393105298,6.935483870967742,5.225806451612903,0.059246081031183916,0.05713134839381022,20.870967741935484,13.03225806451613,13.451612903225806,13.935483870967742,20.93548387096774,19.483870967741936,13.03225806451613,10.709677419354838,24.774193548387096,21.322580645161292,15.0,10.870967741935484,7.129032258064516,6.967741935483871,5.580645161290323,3.064516129032258,13.741935483870968,13.806451612903226,18.0,18.967741935483872,31.0,0.5135977337110481,0.8064516129032258,0.010070155416065249,1.0915492957746478,0.45269121813031155,0.39247943595769674,0.3323029366306028,0.40099009900990096,0.020726676276156868,0.7152317880794702
685,0,2013,13,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07559329998992984,0.06904769896948744,0.026350240005370753,0.025981000973448357,7.838709677419355,6.967741935483871,0.05689637810076869,0.058138363935416736,19.870967741935484,13.387096774193548,14.161290322580646,9.451612903225806,18.322580645161292,13.774193548387096,9.161290322580646,8.709677419354838,24.774193548387096,22.451612903225808,13.903225806451612,12.774193548387096,5.096774193548387,6.193548387096774,2.193548387096774,2.6774193548387095,10.548387096774194,11.096774193548388,14.32258064516129,17.483870967741936,31.0,0.5348082595870206,0.7096774193548387,0.006545601020442396,1.3180428134556574,0.46312684365781714,0.4468822170900693,0.3944805194805195,0.5204819277108433,0.02493184915947297,0.6861826697892272
686,0,2013,14,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.10694507951023725,0.09937509525986891,0.03764670019814052,0.035614489661128894,5.7407407407407405,5.185185185185185,0.08433673728598283,0.08225372148554591,18.25925925925926,10.62962962962963,17.333333333333332,15.333333333333334,25.11111111111111,24.333333333333332,13.666666666666666,14.37037037037037,24.48148148148148,25.074074074074073,14.62962962962963,12.62962962962963,9.333333333333334,6.814814814814815,4.518518518518518,2.4444444444444446,14.0,16.185185185185187,19.88888888888889,20.40740740740741,27.0,0.4930722891566265,0.7037037037037037,0.007569984250368339,1.0449735449735449,0.44638554216867465,0.4329833230389129,0.3144016227180527,0.4878048780487805,0.025565388397246803,0.6301369863013699
687,0,2013,15,1195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070648193359375,0.06573486328125,0.025604248046875,0.0230712890625,6.625,6.875,0.05615234375,0.056121826171875,20.03125,15.125,13.28125,13.1875,19.8125,18.90625,11.6875,12.0,24.75,23.5625,13.71875,13.28125,8.8125,6.9375,3.78125,3.03125,14.65625,15.65625,17.59375,17.75,32.0,0.5135869565217391,0.6875,0.004913330078125,0.9360341151385928,0.4559782608695652,0.4110929853181077,0.33073322932917315,0.45454545454545453,0.020948343848580443,0.6975206611570248
688,0,2013,16,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05795847750865052,0.05734785263586403,0.02012517809892123,0.02017606350498677,6.529411764705882,5.676470588235294,0.04673824547119886,0.04722165682882149,19.647058823529413,10.147058823529411,13.941176470588236,13.970588235294118,20.5,20.205882352941178,11.911764705882353,10.705882352941176,23.764705882352942,22.352941176470587,11.264705882352942,10.411764705882353,6.088235294117647,6.147058823529412,3.264705882352941,3.676470588235294,15.058823529411764,13.882352941176471,18.941176470588236,19.029411764705884,34.0,0.49101796407185627,0.5588235294117647,0.000610624872786486,0.7480468750000001,0.4305933587370713,0.42726293103448276,0.3323353293413174,0.5594202898550725,0.020001687906152418,0.6914119359534207
689,1,2013,1,1257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06363220028495828,0.050147567677590064,0.022364135965805006,0.017708121310808057,5.823529411764706,5.5,0.05022389578668838,0.04561876653775697,17.61764705882353,14.941176470588236,16.029411764705884,11.529411764705882,22.529411764705884,17.794117647058822,13.617647058823529,12.117647058823529,23.88235294117647,21.823529411764707,15.0,10.323529411764707,10.735294117647058,5.794117647058823,4.235294117647059,3.5,12.676470588235293,18.705882352941178,17.735294117647058,19.08823529411765,34.0,0.49544072948328266,0.8529411764705882,0.013484632607368215,1.1832946635730859,0.44528875379939203,0.38817624093697706,0.330550918196995,0.36811023622047245,0.020926125019198282,0.6479338842975207
690,0,2013,2,1181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076446533203125,0.063873291015625,0.026702880859375,0.0234375,7.75,4.5,0.056060791015625,0.056121826171875,19.09375,13.15625,15.84375,12.90625,21.65625,18.03125,9.65625,11.84375,24.15625,23.15625,14.6875,9.5,6.53125,4.8125,3.78125,2.90625,10.71875,14.375,17.71875,19.09375,32.0,0.5438214480130648,0.84375,0.0125732421875,1.370262390670554,0.4763200870985302,0.4176182707993475,0.40589198036006546,0.342042755344418,0.022862554112554112,0.7157712305025996
691,0,2013,3,1277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06591796875,0.0579833984375,0.0238037109375,0.020721435546875,4.96875,5.4375,0.05169677734375,0.052001953125,14.4375,13.9375,13.78125,11.5,19.40625,17.375,11.28125,9.9375,25.1875,20.46875,13.09375,10.9375,8.0625,7.21875,3.8125,3.28125,13.15625,12.625,16.0,17.0625,32.0,0.5073789846517119,0.75,0.0079345703125,0.995249406175772,0.4604486422668241,0.3984741784037559,0.34415584415584416,0.3901345291479821,0.022192028985507248,0.6618705035971223
692,0,2013,4,1387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06308261680162508,0.05337117733811949,0.021231599743996438,0.019200267134151433,6.151515151515151,4.454545454545454,0.047444138353229255,0.046553691181790355,17.727272727272727,11.303030303030303,16.303030303030305,11.848484848484848,23.09090909090909,18.060606060606062,9.030303030303031,9.393939393939394,23.818181818181817,23.060606060606062,12.878787878787879,11.181818181818182,7.484848484848484,5.636363636363637,3.1515151515151514,3.4242424242424243,11.484848484848484,15.242424242424242,17.363636363636363,20.757575757575758,33.0,0.5070381231671555,0.8181818181818182,0.00971143946350559,1.1213720316622693,0.4475073313782992,0.4124327555289899,0.347008547008547,0.3941018766756032,0.021395052891115884,0.6560402684563758
693,0,2013,5,1329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706787109375,0.061370849609375,0.024200439453125,0.021148681640625,5.5625,6.125,0.05499267578125,0.054290771484375,17.59375,14.625,17.25,13.40625,23.0,19.5,10.875,11.3125,25.53125,23.3125,12.0625,10.0,7.5,5.9375,4.75,2.8125,12.40625,14.75,17.96875,19.5625,32.0,0.4894561598224195,0.75,0.009307861328125,0.9722921914357683,0.44006659267480575,0.38954468802698144,0.31616341030195383,0.4188034188034188,0.0234375,0.6875
694,0,2013,6,1272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06561673112151435,0.05635558721758599,0.02383981274170568,0.019870751068593526,6.176470588235294,5.794117647058823,0.04981681253816405,0.04907897415021372,16.294117647058822,15.352941176470589,14.558823529411764,13.411764705882353,21.852941176470587,19.852941176470587,12.264705882352942,11.264705882352942,25.529411764705884,21.58823529411765,17.205882352941178,11.470588235294118,8.970588235294118,7.411764705882353,6.294117647058823,3.2941176470588234,14.617647058823529,15.470588235294118,18.08823529411765,18.852941176470587,34.0,0.5321756894790602,0.8823529411764706,0.009261143903928362,1.1770623742454729,0.47854954034729325,0.40487299118714354,0.37906137184115524,0.37739463601532564,0.01959464808803737,0.6755555555555556
695,0,2013,7,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06520964787299002,0.05457459800529208,0.02307653165072257,0.02032871972318339,8.764705882352942,5.970588235294118,0.045466110319560354,0.04989314064726237,20.823529411764707,15.088235294117647,13.264705882352942,10.117647058823529,17.676470588235293,14.852941176470589,8.411764705882353,9.941176470588236,26.823529411764707,20.352941176470587,17.176470588235293,12.088235294117647,5.0,6.529411764705882,2.588235294117647,2.3823529411764706,12.264705882352942,10.558823529411764,16.205882352941178,17.735294117647058,34.0,0.5909345271404589,0.7941176470588235,0.010635049867697942,1.4004796163069544,0.5075545607162841,0.40744518103008665,0.4209039548022599,0.3957115009746589,0.022071058040520702,0.6811881188118811
696,0,2013,8,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07519049377328724,0.0661273538988285,0.025947433788728137,0.022758551240307474,5.129032258064516,6.67741935483871,0.058574737336779564,0.05441240643147259,15.35483870967742,14.451612903225806,17.258064516129032,13.129032258064516,24.35483870967742,19.161290322580644,14.451612903225806,7.741935483870968,25.516129032258064,20.161290322580644,12.838709677419354,9.612903225806452,4.645161290322581,5.032258064516129,1.8064516129032258,3.3225806451612905,10.709677419354838,10.838709677419354,17.06451612903226,20.741935483870968,31.0,0.4885386819484241,0.7419354838709677,0.00906313987445874,1.1987951807228916,0.44297994269340973,0.41826033312769895,0.33403361344537813,0.46205357142857145,0.022858363597521896,0.6851851851851852
697,0,2013,9,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07001140885438406,0.06077301945070541,0.02504382669671926,0.021899435122575618,6.303030303030303,6.878787878787879,0.054484236302418124,0.05465119514706292,18.545454545454547,15.393939393939394,15.393939393939394,11.606060606060606,20.818181818181817,17.12121212121212,13.696969696969697,10.93939393939394,27.727272727272727,20.90909090909091,13.93939393939394,11.090909090909092,6.757575757575758,6.515151515151516,3.515151515151515,3.3333333333333335,13.242424242424242,12.0,16.454545454545453,17.939393939393938,33.0,0.5127681307456589,0.696969696969697,0.009238389403678653,1.0526315789473684,0.45965270684371806,0.40071283095723015,0.33986928104575165,0.4468503937007874,0.022407480922764768,0.6778761061946902
698,0,2013,10,1153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611904165623174,0.05395553329437627,0.021259426218103904,0.01939505245290369,6.818181818181818,4.96969696969697,0.05284247433007763,0.05033809166040571,21.484848484848484,11.666666666666666,13.515151515151516,11.545454545454545,20.818181818181817,17.606060606060606,14.363636363636363,10.909090909090908,25.636363636363637,22.636363636363637,12.212121212121213,11.181818181818182,7.0,5.878787878787879,6.181818181818182,3.212121212121212,12.818181818181818,13.212121212121213,17.696969696969695,18.333333333333332,33.0,0.4615587151132175,0.6666666666666666,0.007234883267941125,0.9527186761229315,0.40231700895208006,0.38529574350469864,0.31734837799717913,0.425974025974026,0.019672709629041506,0.6557659208261618
699,0,2013,11,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0654200406266522,0.053065086122937366,0.02298466761276679,0.018170687592175196,5.363636363636363,4.7272727272727275,0.0496146033336116,0.046136294070178364,14.181818181818182,13.090909090909092,15.818181818181818,13.484848484848484,22.818181818181817,21.333333333333332,12.151515151515152,10.090909090909092,24.666666666666668,20.696969696969695,14.151515151515152,9.181818181818182,7.090909090909091,6.606060606060606,3.787878787878788,2.878787878787879,13.787878787878787,15.848484848484848,20.606060606060606,19.848484848484848,33.0,0.5128996074032529,0.8484848484848485,0.012354954503714835,1.0263736263736265,0.46326416152551886,0.39384800965018096,0.3782051282051282,0.3611111111111111,0.021006881564650488,0.6321022727272727
700,0,2013,11,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0731201171875,0.06182861328125,0.02545166015625,0.021270751953125,7.84375,5.53125,0.053955078125,0.05078125,21.03125,12.46875,14.90625,14.21875,20.40625,19.5625,11.9375,8.28125,24.875,20.15625,14.5,10.46875,6.03125,6.21875,2.96875,2.4375,11.9375,11.53125,17.53125,17.78125,32.0,0.5427036199095022,0.8125,0.01129150390625,1.2146596858638743,0.47171945701357465,0.4188701923076923,0.37295690936106984,0.44360902255639095,0.022827335375191424,0.7268370607028753
701,0,2013,12,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06205475269692653,0.055032566659881946,0.02203338082637899,0.01974353755342968,5.029411764705882,5.617647058823529,0.04928251577447588,0.04788316710767352,15.588235294117647,13.058823529411764,15.764705882352942,12.352941176470589,22.205882352941178,18.11764705882353,12.235294117647058,9.676470588235293,25.176470588235293,21.647058823529413,13.0,10.823529411764707,8.5,6.5588235294117645,4.0,2.911764705882353,14.911764705882353,15.588235294117647,17.38235294117647,18.823529411764707,34.0,0.491223541559112,0.7647058823529411,0.007022186037044582,0.8717948717948718,0.4470831182240578,0.4123273113708821,0.32264150943396225,0.43018018018018017,0.020880405142189327,0.6818181818181819
702,0,2013,13,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06244260789715335,0.05771210729888416,0.021899435122575618,0.020647243787739657,4.0,5.636363636363637,0.047471964827336725,0.05128419178005955,12.272727272727273,12.0,16.303030303030305,12.242424242424242,24.78787878787879,17.21212121212121,11.787878787878787,10.757575757575758,25.393939393939394,20.575757575757574,11.454545454545455,10.484848484848484,5.515151515151516,5.96969696969697,5.545454545454546,3.242424242424242,14.363636363636363,12.272727272727273,15.212121212121213,20.515151515151516,33.0,0.5,0.696969696969697,0.00473050059826919,0.7974683544303798,0.4613130128956624,0.40260444926749867,0.32592592592592595,0.4696969696969697,0.01993035489368008,0.7112676056338029
703,0,2013,14,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069793701171875,0.061126708984375,0.023681640625,0.021331787109375,7.4375,4.625,0.04864501953125,0.051239013671875,19.84375,10.90625,15.53125,14.28125,21.0625,19.625,8.9375,8.96875,23.90625,19.34375,13.875,10.75,6.375,7.0,3.25,2.53125,14.40625,12.5625,17.5,19.34375,32.0,0.5614805520702635,0.78125,0.0086669921875,0.9631236442516269,0.4868255959849435,0.41631923764145323,0.37480314960629924,0.42406876790830944,0.02304339762611276,0.7277070063694268
